0,0
-8.73E-05,0.004999238
-4.34E-04,0.014936683
-0.004928163,0.064548882
-0.015554543,0.153134756
-0.034238959,0.279901907
-0.062843235,0.443971861
-0.103162289,0.644385348
-0.156921331,0.880107597
-0.225773434,1.150033631
-0.295967953,1.421528196
-0.382647803,1.726122048
-0.485454367,2.063535342
-0.589163708,2.401804832
-0.689880628,2.731708843
-0.78790343,3.053242195
-0.88484798,3.37123868
-0.981690875,3.69064325
-1.07799135,4.011506957
-1.173886225,4.368835821
-1.265884534,4.762132998
-1.35059343,5.190608258
-1.424741237,5.653193953
-1.485198298,6.148562451
-1.544990331,6.638481895
-1.585772017,7.15855348
-1.623604325,7.677233955
-1.639422502,8.223876844
-1.631940574,8.797143807
-1.599951815,9.39565439
-1.542329085,10.01799083
-1.485340205,10.63348156
-1.400894316,11.27068514
-1.317377331,11.90087948
-1.205241856,12.55111492
-1.094339872,13.19419777
-0.953777553,13.85563129
-0.814761419,14.50978905
-0.645579996,15.18115313
-0.446385592,15.86929933
