0,0
-8.73E-05,0.004999238
-4.34E-04,0.014936683
-0.001296325,0.029737824
-0.001290045,0.039450465
-0.010812838,0.087904666
-0.032345775,0.173947115
-0.068260496,0.296276083
-0.12017738,0.4537441
-0.189641901,0.645141039
-0.278123044,0.8691993
-0.368229384,1.09506467
-0.479693482,1.35161969
-0.613212931,1.637879114
-0.768889227,1.95326712
-0.925778165,2.269240966
-1.104118431,2.614340046
-1.283294422,2.95978721
-1.463122866,3.30569096
-1.659935768,3.683009378
-1.854583728,4.056177293
-2.061237587,4.462655087
-2.264283368,4.85984311
-2.465095646,5.252662065
-2.664065239,5.646146579
-2.860597949,6.040296599
-3.047463792,6.469400597
-3.218793409,6.931444385
-3.36855445,7.423227267
-3.491411649,7.940618446
-3.582855955,8.478705979
-3.639303192,9.031960079
-3.658161615,9.594404993
-3.637868705,10.15979391
-3.577898424,10.72178184
-3.478740894,11.27409179
-3.341694438,11.81134935
-3.168528875,12.32912366
-2.961510779,12.8232745
-2.722976309,13.29058888
-2.455545063,13.72813662
-2.161607653,14.13380068
-1.84369159,14.50568505
-1.504440106,14.84212032
-1.14659126,15.14166731
-0.772353108,15.40346833
-0.384581271,15.62649432
