-2.5,2.015419951
-2.5,1.493750323
-2.5,0.93781905
-2.5,0.348003009
-2.5,-0.275325068
-2.5,-0.931796549
-2.5,-1.621046857
-2.5,-2.342715426
-2.5,-3.096445657
-2.5,-3.881884871
-2.5,-4.69868427
-2.5,-5.546498894
-2.5,-6.424987574
-2.5,-7.333812898
-2.5,-8.272641163
-2.5,-9.241142337
-2.5,-10.23899002
-2.5,-11.2658614
-2.5,-12.32143721
-2.5,-13.40540172
-2.5,-14.51744264
-2.5,-15.65725113
-2.499302074,-16.82451566
-2.496526557,-18.01888592
-2.489631963,-19.23990231
-2.475944507,-20.48689339
-2.45220557,-21.75884471
-2.414643742,-23.05424307
-2.375194952,-24.3398316
-2.333305763,-25.61536992
-2.288422714,-26.88049197
-2.240028504,-28.13469119
-2.15664164,-29.39347834
-2.036140685,-30.65081309
-1.877440814,-31.90046697
-1.680487063,-33.13619061
-1.446116023,-34.35256593
-1.175720316,-35.54508126
-0.870964081,-36.71012251
-0.53355117,-37.84493131
-0.165048207,-38.94753798
0.232863142,-40.01610023
0.658399682,-41.04891128
1.109686008,-42.04440042
1.584765677,-43.0011362
2.081612286,-43.91782861
2.59814037,-44.79333054
3.132216094,-45.62663827
3.681667654,-46.41689145
4.244295381,-47.16337214
4.818509408,-47.86580802
5.403360082,-48.52428736
5.997906387,-49.13891939
6.601216489,-49.70983383
7.212375404,-50.23718313
7.830478375,-50.72113879
8.45463133,-51.16189088
9.083954976,-51.55964859
9.71758155,-51.91463841
10.3546589,-52.22710458
10.99434715,-52.49730735
11.63581901,-52.72552245
12.27826386,-52.91204133
12.92156951,-53.05730197
13.566312,-53.16188117
14.20518281,-53.26046126
14.83848435,-53.35317435
15.46659086,-53.44019185
16.1050082,-53.49014853
16.75712474,-53.50534155
17.42660465,-53.48877704
18.11720183,-53.44430911
18.83251483,-53.37675258
19.57536557,-53.29132726
20.3477658,-53.19353225
21.15090329,-53.08902065
21.98514699,-52.9834815
22.81021403,-52.87910328
23.62620535,-52.77587322
24.43322079,-52.67377869
25.23135907,-52.57280719
26.02071785,-52.47294638
26.80506707,-52.37757614
27.58411846,-52.28698473
28.35763015,-52.20136727
29.12542104,-52.12084227
29.90507651,-52.07566306
30.69442739,-52.06656381
31.49192328,-52.0938527
32.29666333,-52.15749478
33.10840253,-52.25716195
33.92753789,-52.3922497
34.7550867,-52.56185714
35.59264491,-52.76473742
36.44232181,-52.99922318
37.30665241,-53.26312952
38.16485126,-53.52782118
39.01738344,-53.7928816
39.86470522,-54.05778904
40.70723215,-54.32190815
41.54530059,-54.58448967
42.37912567,-54.84467861
43.20875663,-55.10153638
44.02926167,-55.35556873
44.84074117,-55.60680672
45.67486834,-55.83072327
46.52634261,-56.02223416
47.38967858,-56.17773599
48.25958367,-56.29489548
49.13121521,-56.37239417
50.00034276,-56.40967265
50.86344498,-56.40669758
51.71704925,-56.36375524
52.55775942,-56.28143908
53.38296971,-56.16052002
54.19084453,-56.00179282
54.98029219,-55.80596605
55.75092437,-55.57359775
56.50237046,-55.30524573
57.23427366,-55.00146812
57.9469557,-54.66262339
58.64140721,-54.28887919
59.31927995,-53.88025797
59.98289542,-53.43671394
60.63454315,-52.95832219
61.27647808,-52.44527376
61.91091073,-51.89787129
62.54070646,-51.31655884
63.16934881,-50.7020598
63.80088085,-50.05554051
64.43980817,-49.37879254
65.09095429,-48.67442386
65.75868871,-47.9456179
66.44686728,-47.19605797
67.15878193,-46.42984475
67.89712133,-45.65140699
68.66395079,-44.86542061
69.46069763,-44.07671847
70.28815079,-43.29020522
71.14647154,-42.51078318
72.03521171,-41.74326729
72.95334227,-40.99231713
73.89928908,-40.26237113
74.87126874,-39.55695465
75.86751404,-38.87873945
76.88644006,-38.22962694
77.92677052,-37.61081536
78.98760889,-37.02287519
80.06805303,-36.4663398
81.1671943,-35.94170888
82.28411886,-35.44944878
83.41838244,-34.9894801
84.57001745,-34.56119959
85.7395046,-34.16348597
86.92772723,-33.79467172
88.1354876,-33.45308137
89.36351251,-33.13702936
90.61245214,-32.84482691
91.88288138,-32.57478581
93.17530307,-32.32521844
94.49014767,-32.09444452
95.82751492,-31.88144202
97.18722536,-31.68584862
98.56883361,-31.50795469
99.97189448,-31.34804121
101.3959647,-31.20637642
102.8406032,-31.08321599
104.3053697,-30.97880663
105.7898249,-30.8933862
107.2935324,-30.82718041
108.816057,-30.78040639
110.3569669,-30.75326939
111.9158319,-30.74596637
113.4922236,-30.7586861
115.0857175,-30.79160591
116.6962478,-30.84429519
118.3240883,-30.91572248
119.9694876,-31.00486386
121.6326669,-31.11070706
123.3138216,-31.23225209
125.0131231,-31.36850835
126.7304469,-31.51914171
128.4653893,-31.68446087
130.2172479,-31.86539582
131.985301,-32.06284028
133.7688107,-32.27764833
135.5670228,-32.51063787
137.3791705,-32.76258741
139.2044741,-33.03423958
141.0421425,-33.3263013
142.8913765,-33.63944092
144.7513662,-33.97429472
146.6212969,-34.33146113
148.5003479,-34.7115042
150.3881709,-35.1144444
152.2848942,-35.53978335
154.1906402,-35.98702916
156.1055253,-36.45569641
158.0296626,-36.9453033
159.963157,-37.45537741
161.9061078,-37.98545285
163.8581642,-38.53560301
165.818517,-39.10641864
167.7858655,-39.69896165
169.7583702,-40.31468389
171.7341297,-40.95489622
173.7111977,-41.62076299
175.6875864,-42.31330704
177.6612833,-43.03340639
179.6302537,-43.7817998
181.5924503,-44.5590883
183.5458245,-45.36573615
185.4883357,-46.20207414
187.417955,-47.06830414
189.3333608,-47.9643862
191.2339454,-48.89012036
193.1191132,-49.84529296
194.9882808,-50.82967727
196.840877,-51.84303393
198.6763469,-52.88511125
200.4941446,-53.95564642
202.2937407,-55.05436546
204.0739209,-56.18099682
205.8328017,-57.33519837
207.5685477,-58.51652405
209.2800645,-59.72452405
210.966984,-60.95881764
212.6296414,-62.21912496
214.2690561,-63.50526102
215.8862304,-64.81702778
217.4821534,-66.15421499
219.0577891,-67.51659975
220.614088,-68.90394803
222.1519832,-70.31601489
223.6723902,-71.75254495
225.1762069,-73.213273
226.66431,-74.69792449
228.1375622,-76.20621602
229.5975054,-77.73781135
231.0463352,-79.29225222
232.4868772,-80.86885605
233.9225372,-82.46658536
235.3572148,-84.08389698
236.7951932,-85.71857322
238.2409656,-87.36755554
239.6990102,-89.02679162
241.1734951,-90.69112407
242.6676164,-92.35487941
244.1453024,-94.00033348
245.6067339,-95.62768759
247.0920796,-97.23624737
248.6004448,-98.81997626
250.1299985,-100.3731449
251.6780526,-101.8904642
253.2415704,-103.3677639
254.8174786,-104.8018969
256.4029,-106.1906036
257.9953305,-107.5323761
259.5927533,-108.8263233
261.1931127,-110.0716945
262.7943304,-111.2678823
264.3943091,-112.414417
265.9915942,-113.5112211
267.5853932,-114.5585219
269.1755864,-115.5568048
270.7620515,-116.5065493
272.3446711,-117.4082316
273.9233321,-118.2623246
275.4979228,-119.0692966
277.0683323,-119.8296116
278.6344543,-120.5437301
280.1961872,-121.2121095
281.7534267,-121.8352017
283.3060766,-122.4134562
284.8540415,-122.9473187
286.3972272,-123.4372301
287.9355401,-123.8836272
289.4688947,-124.2869448
290.9972028,-124.6476123
292.5203807,-124.9660561
294.0383454,-125.2426984
295.5516853,-125.478163
297.0616337,-125.6732975
298.5700352,-125.82923
300.0640249,-125.9789478
301.5441224,-126.1227129
303.0108919,-126.2608617
304.4649229,-126.3938211
305.9068061,-126.5221235
307.3371016,-126.6464182
308.7563015,-126.7674766
310.164786,-126.886188
311.5627769,-127.0035413
312.9502913,-127.1205918
314.3271015,-127.2384095
315.7202935,-127.3795495
317.1230289,-127.5504668
318.5272524,-127.7557501
319.9241714,-127.9979378
321.3054559,-128.2774606
322.6636524,-128.593122
323.9924092,-128.9425907
325.2865376,-129.3228492
326.5419728,-129.7305764
327.7556741,-130.1624585
328.9254774,-130.6154135
330.049952,-131.0867588
331.1282674,-131.5743258
332.1600758,-132.0765217
333.1454307,-132.59237
334.0844094,-133.1209041
334.9771107,-133.6611656
335.8236576,-134.2122111
336.6241917,-134.7731027
337.3788759,-135.3429154
338.0878935,-135.9207379
338.7514462,-136.5056691
339.3697551,-137.0968225
339.943058,-137.693323
340.4718094,-138.2949797
340.9566672,-138.9022702
341.3982881,-139.5156606
341.7973253,-140.1355986
342.1544316,-140.7625245
342.4702571,-141.3968641
342.7454483,-142.0390289
342.9806499,-142.6894195
343.1765027,-143.3484225
343.333366,-144.0157704
343.4513352,-144.6905589
343.5302858,-145.3712341
343.570159,-146.056257
343.5709588,-146.744106
343.5327497,-147.4332761
343.4556543,-148.1222813
343.3398524,-148.8096601
343.1855778,-149.4939742
342.9931167,-150.1738106
342.7628397,-150.8484838
342.4951608,-151.5180162
342.1904897,-152.1824336
341.8492316,-152.8417618
341.471787,-153.4960223
341.0585209,-154.1445428
340.6098007,-154.785968
340.1260696,-155.418279
339.6078737,-156.0395041
339.0558572,-156.647727
338.4707564,-157.2410914
337.8533961,-157.8178009
337.2046818,-158.3761303
336.5255965,-158.9144208
335.8171938,-159.4310869
335.0805947,-159.9246147
334.3169798,-160.3935676
333.5275863,-160.8365846
332.7137007,-161.2523845
331.8766555,-161.6397641
331.0178245,-161.9975989
330.1386152,-162.3248461
329.2404668,-162.6205421
328.3248478,-162.8837996
327.3932463,-163.1138129
326.4471685,-163.3098544
325.488134,-163.4712741
324.5176721,-163.5974984
323.5373212,-163.688027
322.5486216,-163.7424341
321.5531083,-163.7603684
320.5523185,-163.7415463
319.5477773,-163.6857556
318.5410057,-163.5928488
317.5335064,-163.4627458
316.5260963,-163.2956154
315.5189071,-163.0918271
314.511395,-162.8519411
313.5023672,-162.5767307
312.4900143,-162.2672404
311.4719659,-161.9248696
310.4453634,-161.5514841
309.4069711,-161.1495401
308.3533182,-160.7222202
307.2809045,-160.2735495
306.1864421,-159.8084986
305.0674379,-159.3323851
303.9222174,-158.8507517
302.7846485,-158.3736821
301.6545971,-157.9016547
300.5319816,-157.435051
299.381981,-156.978187
298.2053041,-156.5336588
297.0028278,-156.10397
295.775588,-155.691526
294.5247677,-155.2986209
293.2516857,-154.9274306
291.9577871,-154.5800093
290.64463,-154.2582805
289.3134635,-153.9634728
287.9651505,-153.6961864
286.6001255,-153.4564373
285.2183895,-153.2436861
283.8199472,-153.0574008
282.4048075,-152.8970573
280.9729831,-152.7621388
279.5240843,-152.6515641
278.0573745,-152.5636768
276.5718466,-152.496208
275.0663376,-152.4462361
273.5396798,-152.4101558
271.9908818,-152.3836475
270.4193472,-152.3616834
268.8251232,-152.3385883
267.2090389,-152.3088294
265.5726601,-152.2671313
263.9497379,-152.2238049
262.340356,-152.1784242
260.7445859,-152.1306687
259.1356003,-152.0578825
257.5156789,-151.95797
255.8872355,-151.8290569
254.2533539,-151.6690875
252.6178693,-151.475997
250.9854155,-151.2479346
249.3607686,-150.983691
247.7487616,-150.6826982
246.154199,-150.3450174
244.581082,-149.9712421
243.0326021,-149.5622563
241.5111497,-149.119038
240.0079223,-148.6759219
238.5228709,-148.2329569
237.0678146,-147.7572691
235.6429448,-147.2494119
234.2477931,-146.7096879
232.8812431,-146.1381609
231.5415272,-145.5347014
230.2268947,-144.8992412
228.9356144,-144.2317718
227.6659804,-143.532343
226.4163104,-142.8010602
225.184952,-142.0380828
223.970276,-141.2436214
222.7699891,-140.4179123
221.5811457,-139.5613248
