0,0
6.98E-04,0.039993908
0.003474283,0.119493465
0.010370603,0.237902594
0.024061765,0.394414722
0.047807875,0.587881395
0.084723472,0.816897733
0.119088054,1.038878341
0.173149524,1.293014828
0.249440615,1.577204732
0.350287052,1.889173514
0.477798643,2.226495689
0.633862425,2.586615976
0.820137779,2.966870279
1.038053417,3.364506342
1.288806131,3.776703954
1.532230487,4.182338997
1.768240017,4.581912262
2.04055716,4.986390798
2.34946113,5.392185513
2.694905327,5.795739654
3.076545143,6.19425506
3.493896206,6.585694391
3.946449722,6.968766851
4.433746002,7.342908107
4.910739664,7.713690841
5.421923597,8.073708621
5.932415548,8.428938659
6.442209439,8.779355824
6.985747593,9.118747588
7.518402452,9.45537924
8.04032843,9.789442067
8.561365207,10.11862263
9.071860256,10.44554631
9.571949949,10.77030797
10.07128042,11.08991116
10.56977667,11.40418235
11.06731815,11.71287738
11.56372503,12.01569106
12.05467142,12.31517378
12.54404068,12.60813998
